title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
教场口6号院 1室1厅 52.33平米,2015.05.02,教场口6号院,1室1厅1厨1卫,中楼层(共6层),52.33㎡,板楼,南 北,未知,BJXC89280025,2015-05-02,满五年,354,1,360,1,1,0,2,暂无数据
教场口6号院 1室1厅 52.06平米,2015.05.14,教场口6号院,1室1厅1厨1卫,顶层(共6层),52.06㎡,板楼,南 北,2003,BJXC89373838,2015-05-15,满五年,368,1,385,暂无数据,1,0,5,暂无数据
教场口6号院 2室1厅 64.02平米,2015.05.25,教场口6号院,2室1厅1厨1卫,顶层(共6层),64.02㎡,板楼,南 北,2003,BJXC89132978,2015-05-26,满五年,420,1,400,暂无数据,0,0,26,1
教场口6号院 2室1厅 55.14平米,2015.07,教场口6号院,2室1厅1厨1卫,顶层(共6层),55.14㎡,板楼,东 西,2003,BJXC89106931,2015-07-01,满五年,361-398,1,385,1,1,0,13,1
教场口6号院 1室1厅 52.74平米,2015.07.12,教场口6号院,1室1厅1厨1卫,底层(共6层),52.74㎡,板楼,南 北,2003,BJXC89776738,2015-07-13,满五年,385,1,380,暂无数据,1,0,2,暂无数据
教场口6号院 1室1厅 51.67平米,2015.08,教场口6号院,1室1厅1厨1卫,底层(共6层),51.67㎡,板楼,南 北,2003,BJXC90175894,2015-08-01,满五年,380-420,2,410,1,0,0,7,暂无数据
教场口6号院 1室1厅 52.63平米,2015.08.07,教场口6号院,1室1厅1厨1卫,高楼层(共6层),52.63㎡,板楼,南 北,2003,BJXC89353925,2015-08-07,满五年,398,1,410,1,1,0,4,暂无数据
教场口6号院 1室1厅 51.77平米,2015.08.19,教场口6号院,1室1厅1厨1卫,中楼层(共6层),51.77㎡,板楼,南 北,2003,BJXC90025402,2015-08-19,满两年,403,2,410,1,0,0,3,2
教场口6号院 1室1厅 52.74平米,2015.08.20,教场口6号院,1室1厅1厨1卫,底层(共6层),52.74㎡,板楼,南 北,2003,BJXC89781480,2015-08-21,满五年,410,1,420,暂无数据,1,0,9,暂无数据
教场口6号院 1室1厅 58.85平米,2015.08.22,教场口6号院,1室1厅1厨1卫,顶层(共6层),58.85㎡,板楼,东,2003,BJXC87893346,2015-08-22,满五年,404,1,408,1,1,0,26,暂无数据
教场口6号院 1室1厅 63.82平米,2015.08.30,教场口6号院,1室1厅1厨1卫,高楼层(共6层),63.82㎡,板楼,西,2003,BJXC89740337,2015-08-31,满五年,415,2,430,暂无数据,0,0,6,暂无数据
教场口6号院 1室1厅 51.25平米,2015.11.29,教场口6号院,1室1厅1厨1卫,底层(共6层),51.25㎡,板楼,南 北,2003,BJXC90598624,2015-11-30,满五年,410,1,430,暂无数据,1,0,8,2
教场口6号院 1室1厅 51.96平米,2015.12,教场口6号院,1室1厅1厨1卫,中楼层(共6层),51.96㎡,板楼,南 北,未知,BJXC90326459,2015-12-01,满五年,399-441,1,415,1,1,0,28,3
教场口6号院 1室1厅 54.42平米,2015.04.13,教场口6号院,1室1厅1厨1卫,高楼层(共6层),54.42㎡,板楼,南,未知,BJXC89158349,2015-04-13,暂无数据,343,2,350,1,0,0,0,1
教场口6号院 1室1厅 51.96平米,2014.12.21,教场口6号院,1室1厅1厨1卫,顶层(共6层),51.96㎡,板楼,南 北,未知,BJXC88653209,2014-12-22,满五年,320,1,325,暂无数据,0,0,1,1
教场口6号院 1室1厅 55.45平米,2015.02.09,教场口6号院,1室1厅1厨1卫,中楼层(共6层),55.45㎡,板楼,南,2003,BJXC88890625,2015-02-10,满五年,348,1,360,暂无数据,0,0,0,暂无数据
教场口6号院 1室1厅 54.66平米,2015.02.13,教场口6号院,1室1厅1厨1卫,底层(共6层),54.66㎡,板楼,南,2003,BJXC88919255,2015-02-14,满五年,346,1,360,暂无数据,0,0,0,暂无数据
教场口6号院 1室1厅 50.15平米,2015.02.14,教场口6号院,1室1厅1厨1卫,底层(共6层),50.15㎡,板楼,东 西,2003,BJXC86162946,2015-02-14,满五年,256,2,275,1,1,0,19,1
教场口6号院 1室1厅 53.83平米,2015.03.02,教场口6号院,1室1厅1厨1卫,中楼层(共6层),53.83㎡,板楼,东,未知,BJXC88968215,2015-03-03,满五年,330,1,330,暂无数据,0,0,1,暂无数据
教场口6号院 1室1厅 52.74平米,2015.03.15,教场口6号院,1室1厅1厨1卫,高楼层(共6层),52.74㎡,板楼,南 北,2003,BJXC88617226,2015-03-15,满五年,338,1,350,1,0,0,1,暂无数据
教场口6号院 1室1厅 51.96平米,2015.03.29,教场口6号院,1室1厅1厨1卫,顶层(共6层),51.96㎡,板楼,南 北,未知,BJXC88803412,2015-03-30,满五年,320,1,325,暂无数据,1,0,6,暂无数据
教场口6号院 --室--厅 63.82平米,2015.04,教场口6号院,- -室- -厅,低楼层(共6层),63.82㎡,板楼,暂无数据,2003,BJ0000589623,2015-04-01,暂无数据,352-389,1,暂无数据,1,0,0,0,暂无数据
教场口6号院 1室1厅 51.96平米,2015.04.06,教场口6号院,1室1厅1厨1卫,中楼层(共6层),51.96㎡,板楼,南 北,未知,BJXC89174137,2015-04-06,满五年,340,1,340,1,0,0,2,暂无数据
教场口6号院 1室1厅 52.33平米,2015.04.09,教场口6号院,1室1厅1厨1卫,中楼层(共6层),52.33㎡,板楼,南 北,未知,BJXC89224235,2015-04-09,满五年,333,1,335,1,0,0,1,暂无数据
教场口6号院 1室1厅 60.43平米,2014.11,教场口6号院,1室1厅1厨1卫,中楼层(共6层),60.43㎡,板楼,南 北,未知,BJXC88072184,2014-11-01,满五年,291-300,1,290,1,1,0,14,1
教场口6号院 1室1厅 51.7平米,2014.11,教场口6号院,1室1厅1厨1卫,高楼层(共6层),51.7㎡,板楼,南 北,未知,BJXC88513379,2014-11-01,满五年,304-336,1,320,1,1,0,4,暂无数据
教场口6号院 1室1厅 52.06平米,2014.11.01,教场口6号院,1室1厅1厨1卫,顶层(共6层),52.06㎡,板楼,南,2003,BJXC88264183,2014-11-03,满五年,283,2,283,暂无数据,1,0,4,暂无数据
教场口6号院 1室1厅 54.42平米,2014.11.07,教场口6号院,1室1厅1厨1卫,顶层(共6层),54.42㎡,板楼,南,2003,BJXC87454089,2014-11-08,满五年,283,2,283,暂无数据,1,0,6,暂无数据
教场口6号院 1室1厅 51.87平米,2014.11.17,教场口6号院,1室1厅1厨1卫,中楼层(共6层),51.87㎡,板楼,南 北,未知,BJXC88187802,2014-11-17,满五年,315,1,320,1,0,0,1,暂无数据
教场口6号院 1室1厅 60.43平米,2014.06.17,教场口6号院,1室1厅1厨1卫,顶层(共6层),60.43㎡,板楼,南 北,未知,BJXC87559704,2014-06-18,满五年,268,1,268,暂无数据,1,0,3,暂无数据
教场口6号院 1室1厅 51.87平米,2014.07.03,教场口6号院,1室1厅1厨1卫,底层(共6层),51.87㎡,板楼,南 北,未知,BJXC87730873,2014-07-03,满五年,282,1,282,1,1,0,2,暂无数据
教场口6号院 1室1厅 53.44平米,2014.07.04,教场口6号院,1室1厅1厨1卫,低楼层(共6层),53.44㎡,板楼,东,2003,BJXC87780182,2014-07-12,满五年,278,1,278,暂无数据,1,0,0,暂无数据
教场口6号院 1室1厅 51.78平米,2014.07.06,教场口6号院,1室1厅1厨1卫,顶层(共6层),51.78㎡,板楼,南 北,2003,BJXC87665092,2014-07-08,暂无数据,237,1,265,暂无数据,1,0,2,暂无数据
教场口6号院 2室1厅 51.77平米,2014.08.30,教场口6号院,2室1厅1厨1卫,低楼层(共6层),51.77㎡,板楼,南 北,2003,BJXC87792902,2014-08-31,满五年,270,1,280,暂无数据,1,0,7,暂无数据
教场口6号院 1室1厅 58.25平米,2014.09.01,教场口6号院,1室1厅1厨1卫,低楼层(共6层),58.25㎡,板楼,东,2003,BJXC87837519,2014-09-04,暂无数据,273,2,285,暂无数据,1,0,1,暂无数据
教场口6号院 2室1厅 52.74平米,2014.09,教场口6号院,2室1厅1厨1卫,底层(共6层),52.74㎡,板楼,南 北,2003,BJXC86890702,2014-09-01,满五年,276-305,1,290,1,1,0,11,1
教场口6号院 2室1厅 51.87平米,2014.09.14,教场口6号院,2室1厅1厨1卫,高楼层(共6层),51.87㎡,板楼,南 北,2003,BJXC88242252,2014-09-15,暂无数据,280,1,280,暂无数据,0,0,2,暂无数据
教场口6号院 1室1厅 51.78平米,2014.10.17,教场口6号院,1室1厅1厨1卫,高楼层(共6层),51.78㎡,板楼,南 北,2003,BJXC87739288,2014-10-27,满五年,288,2,288,暂无数据,1,0,9,暂无数据
教场口6号院 1室1厅 52.61平米,2014.10.19,教场口6号院,1室1厅1厨1卫,顶层(共6层),52.61㎡,板楼,南 北,2003,BJXC88340832,2014-10-24,满五年,299,1,307,暂无数据,1,0,2,暂无数据
教场口6号院 1室1厅 52.21平米,2014.10.25,教场口6号院,1室1厅1厨1卫,中楼层(共6层),52.21㎡,板楼,南 北,2003,BJXC87692527,2014-10-27,暂无数据,288,1,290,暂无数据,1,0,4,暂无数据
教场口6号院 2室1厅 52.51平米,2014.11.19,教场口6号院,2室1厅1厨1卫,底层(共6层),52.51㎡,板楼,南 北,2003,BJXC88469739,2014-11-20,暂无数据,280,1,280,暂无数据,1,0,4,暂无数据
教场口6号院 1室1厅 50.92平米,2014.11.23,教场口6号院,1室1厅1厨1卫,高楼层(共6层),50.92㎡,板楼,南 北,未知,BJXC88524192,2014-11-23,满五年,310,1,310,1,1,0,0,暂无数据
教场口6号院 1室1厅 52.33平米,2014.12,教场口6号院,1室1厅1厨1卫,中楼层(共6层),52.33㎡,板楼,南 北,未知,BJXC88660169,2014-12-01,满五年,304-336,1,327,1,1,0,2,暂无数据
教场口6号院 1室1厅 52.21平米,2014.06.16,教场口6号院,1室1厅1厨1卫,中楼层(共6层),52.21㎡,板楼,南 北,2003,BJXC86832086,2014-06-28,满五年,305,1,305,暂无数据,1,0,12,暂无数据
教场口6号院 1室1厅 40.93平米,2014.03.23,教场口6号院,1室1厅1厨1卫,底层(共6层),40.93㎡,板楼,东 西,2003,BJXC87178925,2014-03-27,满五年,228,1,228,暂无数据,1,0,5,暂无数据
教场口6号院 1室1厅 52.33平米,2014.04.11,教场口6号院,1室1厅1厨1卫,中楼层(共6层),52.33㎡,板楼,南 北,未知,BJXC86456576,2014-04-12,满五年,308,2,308,暂无数据,1,0,7,暂无数据
教场口6号院 2室1厅 65.55平米,2014.04.13,教场口6号院,2室1厅1厨1卫,顶层(共6层),65.55㎡,板楼,南 北,未知,BJXC87422000,2014-04-19,满五年,393,1,393,暂无数据,1,0,1,暂无数据
教场口6号院 --室--厅 51.01平米,2014.05,教场口6号院,- -室- -厅,顶层(共6层),51.01㎡,板楼,暂无数据,2003,BJ0000575233,2014-05-01,暂无数据,278-307,2,暂无数据,1,0,0,0,暂无数据
教场口6号院 1室1厅 52.74平米,2014.05,教场口6号院,1室1厅1厨1卫,中楼层(共6层),52.74㎡,板楼,南 北,2003,BJXC87467071,2014-05-01,满五年,300-311,1,290,1,1,0,1,暂无数据
教场口6号院 1室1厅 51.77平米,2013.12.09,教场口6号院,1室1厅1厨1卫,高楼层(共6层),51.77㎡,板楼,南 北,2003,BJXC86882961,2013-12-15,满五年,302,1,302,暂无数据,0,0,0,暂无数据
教场口6号院 --室--厅 51.25平米,2014.01,教场口6号院,- -室- -厅,底层(共6层),51.25㎡,板楼,暂无数据,2003,BJ0000569756,2014-01-01,暂无数据,295-300,1,暂无数据,1,0,0,0,暂无数据
教场口6号院 1室1厅 51.7平米,2014.01.22,教场口6号院,1室1厅1厨1卫,中楼层(共6层),51.7㎡,板楼,东 西,未知,BJXC86789684,2014-01-23,满五年,297,1,305,暂无数据,1,0,9,暂无数据
教场口6号院 1室1厅 54.77平米,2014.02.17,教场口6号院,1室1厅1厨1卫,中楼层(共6层),54.77㎡,板楼,南,未知,BJXC86993608,2014-02-17,满五年,300,1,300,1,1,0,10,暂无数据
教场口6号院 1室1厅 52.74平米,2013.06.23,教场口6号院,1室1厅1厨1卫,中楼层(共6层),52.74㎡,板楼,南 北,2003,BJXC85793936,2013-06-27,暂无数据,285,2,285,暂无数据,1,0,0,暂无数据
教场口6号院 1室1厅 51.25平米,2013.07.28,教场口6号院,1室1厅1厨1卫,底层(共6层),51.25㎡,板楼,南 北,2003,BJXC86102417,2013-07-29,暂无数据,296,1,298,暂无数据,0,0,0,暂无数据
教场口6号院 1室1厅 51.77平米,2013.08.04,教场口6号院,1室1厅1厨1卫,高楼层(共6层),51.77㎡,板楼,东 西,2003,BJXC86090277,2013-08-04,满五年,294,1,297,1,1,0,0,暂无数据
教场口6号院 1室1厅 51.7平米,2013.09.08,教场口6号院,1室1厅1厨1卫,底层(共6层),51.7㎡,板楼,东 西,未知,BJXC85640385,2013-09-09,满五年,305,1,310,暂无数据,1,0,3,1
教场口6号院 1室1厅 51.01平米,2013.11.07,教场口6号院,1室1厅1厨1卫,中楼层(共6层),51.01㎡,板楼,南 北,未知,BJXC86638502,2013-11-08,满五年,310,1,310,暂无数据,1,0,7,暂无数据
教场口6号院 1室1厅 52.63平米,2013.03.06,教场口6号院,1室1厅1厨1卫,低楼层(共6层),52.63㎡,板楼,南 北,未知,BJXC85484323,2013-03-06,暂无数据,300,1,300,1,1,0,0,暂无数据
教场口6号院 1室1厅 51.16平米,2011.12.03,教场口6号院,1室1厅1厨1卫,中楼层(共6层),51.16㎡,板楼,南 北,2003,BJXC84107781,2011-12-04,暂无数据,167,1,170,暂无数据,1,0,0,暂无数据
教场口6号院 1室1厅 58.25平米,2012.05.12,教场口6号院,1室1厅1厨1卫,低楼层(共6层),58.25㎡,板楼,东,2003,BJXC84402816,2012-05-13,满五年,195,2,200,暂无数据,0,0,0,暂无数据
