title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
和平里三区 1室1厅 40.57平米,2015.05.10,和平里三区,1室1厅1厨1卫,顶层(共6层),40.57㎡,板楼,西南,1996,BJDC89170998,2015-05-11,满五年,245,2,256,暂无数据,1,0,3,暂无数据
和平里三区 2室1厅 57.02平米,2015.05.17,和平里三区,2室1厅1厨1卫,顶层(共6层),57.02㎡,板楼,南 北,1996,BJDC88947377,2015-05-18,满五年,310,1,317,暂无数据,1,0,11,暂无数据
和平里三区 1室1厅 40.57平米,2015.05.24,和平里三区,1室1厅1厨1卫,顶层(共6层),40.57㎡,板楼,东 南,1996,BJDC89308519,2015-05-25,暂无数据,253,1,262,暂无数据,1,0,4,4
和平里三区 1室1厅 40.57平米,2014.10.07,和平里三区,1室1厅1厨1卫,低楼层(共6层),40.57㎡,板楼,西,1996,BJDC88218421,2014-10-15,满五年,234,1,238,暂无数据,1,0,1,暂无数据
和平里三区 1室1厅 44.76平米,2014.10.08,和平里三区,1室1厅1厨1卫,顶层(共6层),44.76㎡,板楼,东 西,1996,BJDC88322509,2014-10-13,满五年,240,1,240,暂无数据,1,0,0,2
和平里三区 2室1厅 58.48平米,2014.10.10,和平里三区,2室1厅1厨1卫,中楼层(共6层),58.48㎡,板楼,南 北,未知,BJDC88310650,2014-10-11,满五年,355,1,360,暂无数据,1,0,0,暂无数据
和平里三区 2室1厅 56.71平米,2014.10.12,和平里三区,2室1厅1厨1卫,顶层(共6层),56.71㎡,板楼,南,未知,BJDC88276034,2014-10-16,满五年,332,1,332,暂无数据,1,0,3,暂无数据
和平里三区 1室1厅 40.57平米,2014.10.13,和平里三区,1室1厅1厨1卫,顶层(共6层),40.57㎡,板楼,南 西,1996,BJDC88152923,2014-10-15,满五年,225,1,226,暂无数据,1,0,4,暂无数据
和平里三区 1室1厅 40.57平米,2014.10.23,和平里三区,1室1厅1厨1卫,高楼层(共6层),40.57㎡,板楼,东,1996,BJDC88157709,2014-10-24,满五年,226,1,232,暂无数据,1,0,4,暂无数据
和平里三区 1室1厅 40.57平米,2014.11,和平里三区,1室1厅1厨1卫,高楼层(共6层),40.57㎡,板楼,南 西,1996,BJDC88508989,2014-11-01,暂无数据,250-255,1,238,1,1,0,2,暂无数据
和平里三区 1室1厅 43平米,2014.11,和平里三区,1室1厅1厨1卫,低楼层(共6层),43㎡,板楼,东,1996,BJDC88406141,2014-11-01,满五年,255-260,1,255,1,1,0,2,暂无数据
和平里三区 2室1厅 57.02平米,2014.04.26,和平里三区,2室1厅1厨1卫,高楼层(共6层),57.02㎡,板楼,南,1996,BJDC87428497,2014-04-26,满五年,346,1,355,1,1,0,0,暂无数据
和平里三区 1室1厅 43.69平米,2014.05,和平里三区,1室1厅1厨1卫,顶层(共6层),43.69㎡,板楼,南 北,未知,BJDC87266693,2014-05-01,满五年,245-270,1,257,1,1,0,0,暂无数据
和平里三区 2室1厅 57.87平米,2014.07,和平里三区,2室1厅1厨1卫,底层(共6层),57.87㎡,板楼,南 北,1996,BJDC87490673,2014-07-01,满五年,333-368,1,380,1,0,0,0,暂无数据
和平里三区 2室1厅 59平米,2014.07,和平里三区,2室1厅1厨1卫,中楼层(共6层),59㎡,板楼,南 北,1996,BJDC87337395,2014-07-01,满五年,333-368,1,355,1,1,0,0,暂无数据
和平里三区 2室1厅 58.5平米,2014.07.20,和平里三区,2室1厅1厨1卫,顶层(共6层),58.5㎡,板楼,南 北,1996,BJDC87595587,2014-07-26,满五年,337,1,345,暂无数据,1,0,5,暂无数据
和平里三区 1室1厅 44.48平米,2014.08,和平里三区,1室1厅1厨1卫,顶层(共6层),44.48㎡,板楼,东 西,1996,BJDC87956332,2014-08-01,暂无数据,250-255,1,245,1,0,0,5,暂无数据
和平里三区 1室1厅 40.57平米,2014.08.02,和平里三区,1室1厅1厨1卫,顶层(共6层),40.57㎡,板楼,西,1996,BJDC87608661,2014-08-20,满五年,215,1,220,暂无数据,1,0,4,暂无数据
