title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
青年湖东里 1室1厅 38.27平米,2016.01.17,青年湖东里,1室1厅1厨1卫,顶层(共5层),38.27㎡,板楼,东,1980,BJDC89547898,2016-01-18,暂无数据,218,1,220,暂无数据,1,0,47,暂无数据
青年湖东里 1室1厅 45.4平米,2016.01.25,青年湖东里,1室1厅1厨1卫,高楼层(共6层),45.4㎡,板楼,西,1992,BJDC89261606,2016-01-26,暂无数据,275,1,270,暂无数据,1,0,51,暂无数据
青年湖东里 2室1厅 61.2平米,2015.05.20,青年湖东里,2室1厅1厨1卫,中楼层(共6层),61.2㎡,板楼,南 北,1994,BJDC89363224,2015-05-22,满五年,280,1,290,暂无数据,1,0,12,5
青年湖东里 2室1厅 52.01平米,2015.04.06,青年湖东里,2室1厅1厨1卫,中楼层(共5层),52.01㎡,板楼,南 北,1980,BJDC89198281,2015-04-07,满五年,262,1,265,暂无数据,0,0,1,暂无数据
青年湖东里 1室1厅 50.37平米,2015.04.11,青年湖东里,1室1厅1厨1卫,顶层(共6层),50.37㎡,板楼,西,1992,BJDC89143342,2015-04-11,满五年,180,1,185,1,0,0,14,暂无数据
青年湖东里 2室1厅 43.67平米,2015.04.18,青年湖东里,2室1厅1厨1卫,中楼层(共5层),43.67㎡,板楼,南,1980,BJDC89224727,2015-04-19,满五年,227,1,230,暂无数据,0,0,4,5
青年湖东里 --室--厅 50.33平米,2015.05,青年湖东里,- -室- -厅,高楼层(共18层),50.33㎡,塔楼,暂无数据,1988,BJ0000589628,2015-05-01,暂无数据,250-255,1,暂无数据,1,0,0,0,暂无数据
青年湖东里 3室0厅 59.13平米,2015.05.09,青年湖东里,3室0厅1厨1卫,底层(共5层),59.13㎡,板楼,南,1980,BJDC89211916,2015-05-09,满五年,302,2,305,1,1,0,4,暂无数据
青年湖东里 1室1厅 36.76平米,2015.05.10,青年湖东里,1室1厅1厨1卫,底层(共5层),36.76㎡,板楼,东,1988,BJDC89202078,2015-05-11,满五年,193,1,198,暂无数据,1,0,3,暂无数据
青年湖东里 2室1厅 55.42平米,2014.07.14,青年湖东里,2室1厅1厨1卫,高楼层(共6层),55.42㎡,板楼,东 西,1986,BJDC87668258,2014-07-18,满五年,221,1,225,暂无数据,1,0,1,暂无数据
青年湖东里 2室1厅 58.53平米,2014.08.17,青年湖东里,2室1厅1厨1卫,低楼层(共6层),58.53㎡,板楼,东 西 北,1988,BJDC87689451,2014-08-29,满五年,224,1,230,暂无数据,1,0,10,暂无数据
青年湖东里 1室1厅 40.8平米,2014.08.31,青年湖东里,1室1厅1厨1卫,中楼层(共6层),40.8㎡,板楼,南,1988,BJDC87411310,2014-08-31,满五年,182,2,195,1,1,0,7,暂无数据
青年湖东里 1室1厅 37.64平米,2014.09.13,青年湖东里,1室1厅1厨1卫,顶层(共5层),37.64㎡,板楼,南,1980,BJDC87479556,2014-09-28,满五年,166,1,172,暂无数据,1,0,7,暂无数据
青年湖东里 1室1厅 52.76平米,2014.09.20,青年湖东里,1室1厅1厨1卫,中楼层(共18层),52.76㎡,塔楼,东 南,1988,BJDC87741785,2014-09-26,满五年,205,1,220,暂无数据,1,0,5,暂无数据
青年湖东里 3室1厅 61.69平米,2014.09.21,青年湖东里,3室1厅1厨1卫,中楼层(共5层),61.69㎡,板楼,东 南 西,1988,BJDC87561220,2014-09-24,满五年,262,1,262,暂无数据,1,0,8,暂无数据
青年湖东里 2室1厅 69平米,2014.10,青年湖东里,2室1厅1厨1卫,高楼层(共18层),69㎡,塔楼,东北,1988,BJDC87616398,2014-10-01,满五年,269-298,1,288,1,1,0,24,暂无数据
青年湖东里 2室1厅 68.75平米,2014.10.11,青年湖东里,2室1厅1厨1卫,中楼层(共18层),68.75㎡,塔楼,南 北,1988,BJDC86815178,2014-10-28,满五年,274,1,275,暂无数据,1,0,23,暂无数据
青年湖东里 1室1厅 42平米,2014.10.12,青年湖东里,1室1厅1厨1卫,中楼层(共6层),42㎡,板楼,南,1988,BJDC88265415,2014-10-13,暂无数据,195,2,200,暂无数据,1,0,3,暂无数据
青年湖东里 2室1厅 56.95平米,2014.10.12,青年湖东里,2室1厅1厨1卫,低楼层(共6层),56.95㎡,板楼,南 北,1992,BJDC88280878,2014-10-26,满五年,240,1,245,暂无数据,0,0,14,暂无数据
青年湖东里 2室1厅 45.13平米,2014.10.29,青年湖东里,2室1厅1厨1卫,中楼层(共5层),45.13㎡,板楼,南,1980,BJDC88443334,2014-10-30,满五年,200,1,225,暂无数据,0,0,3,暂无数据
青年湖东里 3室1厅 77.36平米,2014.12,青年湖东里,3室1厅1厨1卫,高楼层(共6层),77.36㎡,板楼,东 西,1992,BJDC88612688,2014-12-01,满五年,268-297,1,300,1,1,0,7,暂无数据
青年湖东里 2室1厅 66.64平米,2014.12.07,青年湖东里,2室1厅1厨1卫,低楼层(共6层),66.64㎡,板楼,南 北,1992,BJDC85850645,2014-12-08,满五年,304,1,305,暂无数据,1,0,72,1
青年湖东里 1室1厅 52.76平米,2015.01.16,青年湖东里,1室1厅1厨1卫,低楼层(共18层),52.76㎡,塔楼,东 南,1988,BJDC87912496,2015-01-17,满五年,246,1,246,暂无数据,1,0,3,暂无数据
青年湖东里 1室1厅 50.37平米,2015.02.05,青年湖东里,1室1厅1厨1卫,中楼层(共6层),50.37㎡,板楼,东,1992,BJDC88243188,2015-02-05,满五年,195,1,198,1,1,0,26,1
青年湖东里 1室1厅 38.27平米,2015.02.06,青年湖东里,1室1厅1厨1卫,中楼层(共5层),38.27㎡,板楼,南,1980,BJDC87426250,2015-02-07,满五年,180,1,180,暂无数据,1,0,3,暂无数据
青年湖东里 1室1厅 52.86平米,2015.02.11,青年湖东里,1室1厅1厨1卫,高楼层(共18层),52.86㎡,塔楼,东 南,1988,BJDC88713974,2015-02-12,满五年,235,1,245,暂无数据,1,0,3,暂无数据
青年湖东里 3室1厅 59.13平米,2015.02.28,青年湖东里,3室1厅1厨1卫,顶层(共5层),59.13㎡,板楼,南 北,1980,BJDC88376546,2015-02-28,满五年,270,1,270,1,1,0,27,暂无数据
青年湖东里 1室1厅 36.48平米,2015.03.08,青年湖东里,1室1厅1厨1卫,高楼层(共6层),36.48㎡,板楼,东 西,1986,BJDC88737730,2015-03-09,满五年,175,1,180,暂无数据,0,0,0,暂无数据
青年湖东里 2室1厅 50.62平米,2015.03.21,青年湖东里,2室1厅1厨1卫,顶层(共5层),50.62㎡,板楼,南 北,未知,BJDC89053325,2015-03-22,满五年,234,1,240,暂无数据,0,0,2,暂无数据
青年湖东里 1室1厅 42平米,2015.03.27,青年湖东里,1室1厅1厨1卫,中楼层(共6层),42㎡,板楼,南,1988,BJDC88955546,2015-03-27,满五年,205,1,205,1,1,0,7,暂无数据
青年湖东里 2室1厅 50.62平米,2015.03.28,青年湖东里,2室1厅1厨1卫,中楼层(共5层),50.62㎡,板楼,南 北,1980,BJDC89075563,2015-03-28,满五年,253,1,260,1,0,0,2,暂无数据
青年湖东里 1室1厅 42平米,2015.05.17,青年湖东里,1室1厅1厨1卫,中楼层(共6层),42㎡,板楼,南,1988,BJDC89276510,2015-05-18,暂无数据,228,2,235,暂无数据,1,0,8,暂无数据
青年湖东里 2室1厅 61.6平米,2014.06.20,青年湖东里,2室1厅1厨1卫,中楼层(共6层),61.6㎡,板楼,南 北,1994,BJDC87073556,2014-06-30,满五年,298,1,315,暂无数据,1,0,2,暂无数据
青年湖东里 1室1厅 50.82平米,2014.05.30,青年湖东里,1室1厅1厨1卫,低楼层(共18层),50.82㎡,塔楼,南,1988,BJDC86734757,2014-05-31,暂无数据,230,1,230,暂无数据,1,0,11,暂无数据
青年湖东里 3室1厅 71.82平米,2012.06.10,青年湖东里,3室1厅1厨1卫,低楼层(共6层),71.82㎡,板楼,南 北,1982,BJDC84386246,2012-06-15,暂无数据,246,1,255,暂无数据,0,0,0,暂无数据
青年湖东里 2室1厅 53.23平米,2012.06.17,青年湖东里,2室1厅1厨1卫,中楼层(共5层),53.23㎡,板楼,南,1980,BJDC84605912,2012-06-19,满五年,181,2,185,暂无数据,0,0,0,暂无数据
青年湖东里 3室1厅 59.13平米,2012.07.04,青年湖东里,3室1厅1厨1卫,底层(共5层),59.13㎡,板楼,南 北,1980,BJDC56617748,2012-07-12,满五年,182,1,210,暂无数据,1,0,0,暂无数据
青年湖东里 1室1厅 37.64平米,2012.08.14,青年湖东里,1室1厅1厨1卫,中楼层(共5层),37.64㎡,板楼,南,1980,BJDC84509168,2012-08-30,暂无数据,131,2,133,暂无数据,1,0,0,暂无数据
青年湖东里 1室1厅 46.34平米,2012.08.28,青年湖东里,1室1厅1厨1卫,低楼层(共18层),46.34㎡,塔楼,南,1988,BJDC84865884,2012-08-28,满五年,150,2,153,1,1,0,0,暂无数据
青年湖东里 2室1厅 54.37平米,2012.11.19,青年湖东里,2室1厅1厨1卫,中楼层(共5层),54.37㎡,板楼,东 西,1988,BJDC85071195,2012-11-21,满五年,208,1,215,暂无数据,1,0,0,暂无数据
青年湖东里 2室1厅 61.2平米,2012.11.28,青年湖东里,2室1厅1厨1卫,低楼层(共6层),61.2㎡,板楼,南 北,1994,BJDC84961923,2012-11-28,满五年,240,1,240,1,1,0,0,暂无数据
青年湖东里 2室1厅 55.32平米,2012.12.03,青年湖东里,2室1厅1厨1卫,中楼层(共6层),55.32㎡,板楼,南 北,1988,BJDC84976019,2012-12-08,满五年,227,2,230,暂无数据,0,0,0,暂无数据
