title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
土儿胡同 2室1厅 68.38平米,2014.08,土儿胡同,2室1厅1厨1卫,底层(共6层),68.38㎡,板楼,东 南 北,2003,BJDC87346356,2014-08-01,满五年,456-504,1,489,1,1,0,6,1
土儿胡同 2室1厅 58.7平米,2013.05.01,土儿胡同,2室1厅1厨1卫,底层(共4层),58.7㎡,板楼,东 南 北,1990,BJDC85780831,2013-05-01,满五年,410,1,420,1,0,0,0,暂无数据
土儿胡同 1室1厅 37.97平米,2013.07.05,土儿胡同,1室1厅1厨1卫,中楼层(共4层),37.97㎡,板楼,南,1990,BJDC85880262,2013-07-06,满五年,300,1,315,暂无数据,1,0,0,暂无数据
土儿胡同 --室--厅 69.69平米,2013.08,土儿胡同,- -室- -厅,低楼层(共6层),69.69㎡,板楼,暂无数据,2003,BJ0000556998,2013-08-01,暂无数据,504-557,1,暂无数据,1,0,0,0,暂无数据
土儿胡同 2室1厅 68.38平米,2013.09.26,土儿胡同,2室1厅1厨1卫,低楼层(共6层),68.38㎡,板楼,东 南 北,2003,BJDC86429524,2013-09-27,满五年,520,1,555,暂无数据,1,0,16,暂无数据
土儿胡同 2室1厅 68.37平米,2013.09.28,土儿胡同,2室1厅1厨1卫,低楼层(共6层),68.37㎡,板楼,南 北,2003,BJDC86495287,2013-09-29,满五年,550,1,550,暂无数据,0,0,13,暂无数据
土儿胡同 2室1厅 69.43平米,2013.10.17,土儿胡同,2室1厅1厨1卫,高楼层(共6层),69.43㎡,板楼,南 北,2002,BJDC86443963,2013-10-17,满五年,546,1,550,1,1,0,3,暂无数据
土儿胡同 3室1厅 83.69平米,2013.10.19,土儿胡同,3室1厅1厨1卫,高楼层(共6层),83.69㎡,板楼,东 西,2003,BJDC86364969,2013-10-20,满五年,590,1,595,暂无数据,1,0,13,暂无数据
土儿胡同 3室1厅 95平米,2014.08.14,土儿胡同,3室1厅1厨1卫,中楼层(共6层),95㎡,板楼,南 北,2003,BJDC87586988,2014-08-17,暂无数据,697,1,720,暂无数据,1,0,2,暂无数据
土儿胡同 3室2厅 121.64平米,2014.08.21,土儿胡同,3室2厅1厨2卫,顶层(共6层),121.64㎡,板楼,南 北,2002,BJDC86687721,2014-08-28,满五年,650,1,690,暂无数据,1,0,11,1
土儿胡同 2室1厅 58.48平米,2014.10.16,土儿胡同,2室1厅1厨1卫,中楼层(共4层),58.48㎡,板楼,南 北,1990,BJDC88110360,2014-10-20,满五年,400,1,430,暂无数据,1,0,3,暂无数据
土儿胡同 3室2厅 121.01平米,2014.11.09,土儿胡同,3室2厅1厨1卫,顶层(共6层),121.01㎡,板楼,南 北,2003,BJDC87602134,2014-11-12,暂无数据,652,2,690,暂无数据,1,0,4,暂无数据
土儿胡同 2室1厅 68.93平米,2014.12.28,土儿胡同,2室1厅1厨1卫,中楼层(共6层),68.93㎡,板楼,东 西,2003,BJDC87774034,2014-12-28,满五年,448,1,475,1,1,0,1,2
土儿胡同 3室1厅 82.18平米,2015.01.02,土儿胡同,3室1厅1厨1卫,中楼层(共6层),82.18㎡,板楼,东南,2003,BJDC88334873,2015-01-02,满五年,573,1,595,1,1,0,8,1
土儿胡同 2室1厅 70平米,2015.01.02,土儿胡同,2室1厅1厨1卫,高楼层(共6层),70㎡,板楼,南 北,2003,BJDC88415623,2015-01-02,满五年,453,1,465,1,1,0,7,1
土儿胡同 2室1厅 69.06平米,2012.09.17,土儿胡同,2室1厅1厨1卫,底层(共6层),69.06㎡,板楼,南 北,2003,BJDC84928275,2012-09-17,暂无数据,350,1,365,1,0,0,0,暂无数据
土儿胡同 2室1厅 66.93平米,2012.09.25,土儿胡同,2室1厅1厨1卫,底层(共6层),66.93㎡,板楼,南 北,2003,BJDC84770143,2012-09-26,满五年,350,1,365,暂无数据,1,0,0,暂无数据
土儿胡同 2室1厅 69.69平米,2012.11.21,土儿胡同,2室1厅1厨1卫,底层(共6层),69.69㎡,板楼,东 西,2003,BJDC84926905,2012-11-22,暂无数据,365,1,370,暂无数据,1,0,1,暂无数据
土儿胡同 2室1厅 71平米,2012.12.18,土儿胡同,2室1厅1厨1卫,中楼层(共5层),71㎡,板楼,南 北,2002,BJDC84995979,2012-12-19,暂无数据,408,1,415,暂无数据,1,0,0,暂无数据
土儿胡同 2室1厅 69.93平米,2013.01.07,土儿胡同,2室1厅1厨1卫,中楼层(共6层),69.93㎡,板楼,南 北,2002,BJDC85297164,2013-01-08,满五年,422,1,425,暂无数据,0,0,0,暂无数据
土儿胡同 3室2厅 123.34平米,2013.02.25,土儿胡同,3室2厅1厨2卫,顶层(共6层),123.34㎡,板楼,南 北,2003,BJDC85379029,2013-02-26,满五年,620,2,620,暂无数据,1,0,0,暂无数据
土儿胡同 3室2厅 112.24平米,2013.03.07,土儿胡同,3室2厅1厨2卫,顶层(共6层),112.24㎡,板楼,南 北,2003,BJDC84397726,2013-03-11,满五年,600,1,590,暂无数据,1,0,1,暂无数据
土儿胡同 3室2厅 149.37平米,2013.03.16,土儿胡同,3室2厅1厨2卫,顶层(共6层),149.37㎡,板楼,南 北,2003,BJDC85598463,2013-03-19,暂无数据,800,1,825,暂无数据,0,0,0,暂无数据
土儿胡同 2室1厅 69.8平米,2013.04.08,土儿胡同,2室1厅1厨1卫,低楼层(共6层),69.8㎡,板楼,东 南,2003,BJDC85706356,2013-04-10,满五年,500,1,490,暂无数据,0,0,0,暂无数据
土儿胡同 2室1厅 69.69平米,2011.12.18,土儿胡同,2室1厅1厨1卫,高楼层(共6层),69.69㎡,板楼,南 北,2003,BJDC00487037,2011-12-28,满五年,285,2,280,暂无数据,1,0,0,暂无数据
土儿胡同 2室1厅 73.81平米,2012.03.12,土儿胡同,2室1厅1厨1卫,底层(共6层),73.81㎡,板楼,南 北,2002,BJDC43987766,2012-03-13,满五年,304,1,315,暂无数据,0,0,0,1
土儿胡同 3室1厅 84.39平米,2012.03.25,土儿胡同,3室1厅1厨1卫,低楼层(共6层),84.39㎡,板楼,东 西,2003,BJDC00370289,2012-03-26,满五年,340,1,355,暂无数据,1,0,0,暂无数据
土儿胡同 2室1厅 66.93平米,2012.04.04,土儿胡同,2室1厅1厨1卫,高楼层(共6层),66.93㎡,板楼,南 北,2003,BJDC84208115,2012-04-05,满五年,335,1,335,暂无数据,1,0,0,暂无数据
土儿胡同 3室2厅 122平米,2012.05.03,土儿胡同,3室2厅1厨2卫,顶层(共6层),122㎡,板楼,南 北,2002,BJDC00372073,2012-05-05,暂无数据,435,1,445,暂无数据,1,0,0,暂无数据
土儿胡同 3室2厅 121.64平米,2012.08.20,土儿胡同,3室2厅1厨2卫,顶层(共6层),121.64㎡,板楼,南 北,2002,BJDC84427847,2012-08-21,暂无数据,495,2,500,暂无数据,0,0,0,暂无数据
