title,deal_date,community,house_type,floor,area,building_type,orientation,build_year,lianjia_id,listing_time,last_transaction_duration,transaction_price,history_trade_count,listed_price,transaction_duration,price_change_count,visit_count,follower_count,page_view_count
道家园 2室1厅 60.7平米,2014.12,道家园,2室1厅1厨1卫,中楼层(共20层),60.7㎡,塔楼,南,1997,BJCY88604571,2014-12-01,满五年,206-227,1,225,1,1,0,12,暂无数据
道家园 3室1厅 80.07平米,2014.12,道家园,3室1厅1厨1卫,中楼层(共12层),80.07㎡,板塔结合,南 北,1991,BJCY87645239,2014-12-01,满五年,270-281,1,290,1,1,0,1,1
道家园 2室1厅 60.7平米,2014.12.02,道家园,2室1厅1厨1卫,高楼层(共20层),60.7㎡,塔楼,南,1997,BJCY86454954,2014-12-02,暂无数据,200,1,205,1,1,0,57,1
道家园 2室1厅 62.65平米,2014.12.09,道家园,2室1厅1厨1卫,低楼层(共12层),62.65㎡,板塔结合,南 北,1991,BJCY88588453,2014-12-10,暂无数据,216,2,220,暂无数据,1,0,5,1
道家园 3室1厅 85.21平米,2015.01.17,道家园,3室1厅1厨1卫,顶层(共12层),85.21㎡,板塔结合,南 北,1999,BJCY88100246,2015-01-18,满五年,285,1,295,暂无数据,1,0,21,暂无数据
道家园 1室1厅 50.54平米,2015.02.08,道家园,1室1厅1厨1卫,高楼层(共12层),50.54㎡,板塔结合,南 北,1990,BJCY88274641,2015-02-09,满五年,183,1,185,暂无数据,1,0,10,暂无数据
道家园 2室1厅 60.37平米,2014.08.12,道家园,2室1厅1厨1卫,低楼层(共12层),60.37㎡,板塔结合,东 西,1999,BJCY88061535,2014-08-15,满五年,218,1,230,暂无数据,0,0,0,暂无数据
道家园 3室1厅 74.97平米,2014.03,道家园,3室1厅1厨1卫,低楼层(共12层),74.97㎡,板塔结合,南 北,1992,BJCY87257941,2014-03-01,满五年,269-298,1,320,1,1,0,0,1
道家园 3室1厅 79.09平米,2014.03.16,道家园,3室1厅1厨1卫,高楼层(共12层),79.09㎡,板塔结合,南 北,1999,BJCY86932629,2014-03-18,满五年,315,1,325,暂无数据,1,0,31,暂无数据
道家园 2室1厅 68.56平米,2014.03.16,道家园,2室1厅1厨1卫,低楼层(共20层),68.56㎡,塔楼,东 南,1994,BJCY85585565,2014-03-19,满五年,218,1,233,暂无数据,1,0,19,暂无数据
